분야,헤드라인,신문사,뉴스url,본문요약,keyword,총 댓글수,긍정적 댓글비율(%)
세계,"북, 아베 맹비난…""진짜 탄도미사일 보게 될 것"" 경고",JTBC,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=437&aid=0000225472&date=20191201&type=2&rankingSectionId=104&rankingSeq=14,"[""아베 총리가 이틀 전 북한이 쏜 ' 방 사포 '를 ' 탄도 미사일' 로 규정하자 내놓은 담화입니다."", ""[ 기자] 지난 28일 북한이 발사체를 쏜 직후, 일본은 이를 곧바로 ' 탄도 미사일' 로 규정했습니다."", '[ 아 베 신조/ 일본 총리 ( 지난 28일) : 북한이 발사한 다연장 탄도 미사일은 국제사회에 심각한 위협입니다.]']",['북한'],624,29.00641025641026
세계,"김정은, 가죽 롱코트 '파격 패션'...'김일성 룩' 탈피",한국경제TV,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=215&aid=0000828340&date=20191201&type=1&rankingSectionId=104&rankingSeq=15,"['후계자 지명 때부터 조부 김일성 주석을 닮은 외양으로 주목을 받았던 김 위원장은 지금껏 외모적으로 나 정치적으로 김 주석을 모방하는 양상을 보여 왔다.', '김 위원장은 김 주석과 똑같이 짧게 친 머리 스타일을 고수했으며, 주요 행사 때는 김 주석을 떠올리게 하는 옷차림과 행동을 서슴지 않았다.', '지난 4월 24일 러시아 블라 디 보스 토크 방문 당시 김 위원장은 김 주석이 즐기던 검은색 오버 코트와 중절모 차림을 따라 했으며, 코트 안쪽으로 오른손을 넣는 김 주석의 버릇도 여러 차례 재현했다.']",['위원장'],187,23.52941176470588
세계,"비행기서 방광 터질 뻔한 노인, 중국 의사들 직접 빨대로 소변 빨아내 구해 [아니 뭐 이런 뉴스]",경향신문,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=032&aid=0002978021&date=20191201&type=1&rankingSectionId=104&rankingSeq=16,"['중국 의사 장훙이 지난달 19일 새벽 비행기 안에서 스스로 소변을 보지 못해 방광이 터질 위험에 처한 노인의 소변을 직접 빨대로 빨아 내 뱉어내고 있다.', '신 민망. 중국 의사 장훙이 지난달 19일 새벽 비행기 안에서 스스로 소변을 보지 못해 방광이 터질 위험에 처한 노인의 소변을 직접 빨대로 빨아 내 뱉어내고 있다.', '신 민망. 비행기에서 소변을 보지 못해 방광이 터질 위험에 처한 노인을 구한 중국 의사 2명이 소 셜 미디어 등에서 뒤늦게 화제다.']",['소변'],60,40.0
세계,"IS, '런던 브리지 테러' 배후 자처…""가석방 도중 범행""",MBC,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=214&aid=0000997452&date=20191201&type=2&rankingSectionId=104&rankingSeq=17,"['동영상 뉴스 [ 뉴스 투데이]◀ 앵커 ▶ 영국 런던 한복판에 있는 런던 브리지에서 대낮에 흉기 테러가 벌어져 시민 2명이 숨지고 3명이 다쳤습니다.', '사건이 발생한 건 현지시간 29일 오후 2시. 대낮에 벌어진 흉기 난동 테러에 남성 1명과 여성 1명 등 시민 2명이 숨지고 3명이 다쳤습니다.', '한 편 네덜란드 경찰이 현지시간 30일 헤이그 쇼핑 가에서 발생한 흉기 난동 사건의 용의자로 35 살의 노숙자를 체포했습니다.']",['흉기'],56,46.42857142857143
세계,"美의회 ""한국이 방위비 부담 분담에 상당한 기여…존중해야""",연합뉴스,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=001&aid=0011248247&date=20191201&type=1&rankingSectionId=104&rankingSeq=18,"[""한미 주한미군 방위비 분담금 협상 (PG)[ 정 연주 제작] 사진 합성· 일 러스트 한미 주한미군 방위비 분담금 협상 (PG)[ 정 연주 제작] 사진 합성· 일 러스트 미국, 주한미군 방위비 분담금 인상 압박 (PG) [ 정 연주 제작] 일 러스트 미국, 주한미군 방위비 분담금 인상 압박 (PG)[ 정 연주 제작] 일 러스트 상원, 국방예산 법안서 의견 표명… 하원은 정부에 보고서 제출 요구( 워싱턴= 연합 뉴스) 임 주영 특파원 = 주한미군 방위비 분담금 협상이 12월 3∼4 일 재개될 예정인 가운데 미 의회는 현재 심의 중인 내년도 국방 예산 법안에서 한국이 ' 부담 분담 '에 상당한 기여를 해 왔다는 입장을 보여 결과가 주목된다.30"", '하원 또한 법안에서 국방장관에게 한국, 일본에 요구할 분담금의 세부 내용을 제출하도록 요구, 견제에 나섰다.', '하원은 미군 주둔과 관련한 한국, 일본의 직· 간접 및 부담 분담 기여와 관련, 국방장관은 2020년 3월 1일, 2021년 3월 1일 이전에 외교 위와 군사 위에 해외 군사시설과 일본· 한국에 배치된 미군과 관련한 보고서를 제출해야 한다고 제시했다.']",['상원'],107,30.8411214953271
세계,"스벅 주문했더니 ""돼지"", 손님은 경찰관...결국 해고",서울경제,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=011&aid=0003659795&date=20191201&type=1&rankingSectionId=104&rankingSeq=19,"['트위터 캡 처 트위터 캡 처 [ 서울경제] 미국 오 클라 호마주의 한 스타벅스에서 경찰관에게 ‘ 돼지’ (pig )라고 인쇄된 음료를 줬다가 직원이 해고됐다.', '방송 30일( 현지시간) 보도에 따르면 오 클라 호마의 소도시 키퍼의 한 경찰관은 추수감사 절인 28일 같이 근무를 서는 동료들에게 주기 위해 스타벅스에서 커피 등 5 잔의 음료를 주문했다.', '이 소식을 알게 된 키퍼 경찰서 서장 조니 오 마라는 해당 스타벅스에 항의했으나 돌아온 답변은 사과가 아니라 ‘ 똑바로 된 라벨이 붙은 음료로 교환해 주겠다’ 는 것이었다.']",['경찰관'],43,30.23255813953488
세계,日 1·2위 조선사 전격 제휴...'세계 1위' 현대중공업 바짝 추격,조선일보,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=023&aid=0003490453&date=20191201&type=1&rankingSectionId=104&rankingSeq=20,"['일본 1위 조선업체 이마 바리가 운영하는 조선소 모습. / 트위터 캡 처 일본 1위 조선업체 이마 바리가 운영하는 조선소 모습. / 트위터 캡 처 일본 최대 조선업체인 이마 바리( 今治) 조선과 2위 업체인 재 팬 마린 유나이티드 (JMU) 가 자본· 업무 제휴에 합의했다고', '두 업체의 실적을 단순 합산하면 세계 1위인 현대 중공업을 넘볼 수 있게 된다.', '지난해 이마 바리 조선의 조선 건조 량은 449만 t( 톤 )으로 일본 1위를 차지했다.']",['업체'],183,30.05464480874317
세계,아동 음란물 본 미국인 징역10년…포르노 올린 한국인은 1년6개월,이데일리,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=018&aid=0004528704&date=20191201&type=1&rankingSectionId=104&rankingSeq=21,"['', '', '']",['아동'],216,30.09259259259259
세계,"궁지 몰린 아베 돈풀기 준비…""경제대책 107조원 넘을 듯""",연합뉴스,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=001&aid=0011248654&date=20191201&type=1&rankingSectionId=104&rankingSeq=22,"['[ 교도= 연합 뉴스 자료사진] "" 민간 자금 포함해 총 사업비 215조원 넘을 듯… 민간투자 촉구"""" 아베 노믹스 엔진 재 점화"" 내걸고 \' 벚꽃 행사\' 파문 돌파 시도( 도쿄= 연합 뉴스) 이 세원 특파원 = 일본 정부가 경기를 활성화하기 위해 조만간 내놓을 대책의 규모가 애초 예상보다 대폭 확대할 것으로 보인다.', '일본 정부는 이달 초 발표할 경제 대책에 10조 엔( 약 107조 7천 180억원) 이 넘는 재정 조치를 반영하기로 방침을 굳혔다고', ""이와 관련해 교도통신은 일본 정부가 기업 내부 유보 금 활용 등 ' 민간 투자 환기 '를 촉구할 계획이며 재정 조치 10조엔에 민간 기업의 융자나 지출을 포함하면 경제대책 총사업 비가 20조 엔( 약 215조 4천 360억원) 을 넘을 것이라고 보도했다.""]",['정부'],109,22.93577981651376
세계,美 상원 “주한미군 철수는 협상 불가” 못박아,한국일보,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=469&aid=0000444856&date=20191201&type=1&rankingSectionId=104&rankingSeq=23,"['앞서 지난달 중순 “ 미국의 ‘ 방위 비 분담금 5 배 인상’ 요구에 한국이 응하지 않을 경우, 주한미군 1개 여단 철수 방안을 검토 중” 이라고 했던 국내 한 언론의 보도를 미 국방부가 ‘ 오 보 ’라고 부인한 데 이어, 미 상원도 ‘ 고려 대상이 아니다 ’라고 일축한 셈이다.', '상원은 아울러 “ 한국이 방위비 부담 분담에 상당한 기여를 해 왔다” 고도 강조했다.', '하원도 동맹들에 ‘ 방위 비 압박’ 을 가하는 도 널드 트럼프 행정부를 상대로 “ 한국, 일본에 요구할 분담금의 세부 내용을 제출하라” 면서 견제에 나섰다.']",['상원'],279,34.40860215053764
세계,[특파원 24시] 야쿠자 자동소총 난사 보복전… 시민들 불안,한국일보,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=469&aid=0000444828&date=20191201&type=1&rankingSectionId=104&rankingSeq=24,"['그는 야마 구치 구미에서 파문된 상태로 알려 졌으나, 범행을 위한 위장 가능성도 제기되고 있다.', '그러나 2015년 8월 고베 야마 구치 구미( 약 5,000명) 로 조직이 분열됐고, 여기서 일부 세력이 다시 떨어져 나와 2017년 4월 닝쿄( 任侠) 야마 구치 구미( 약 460명) 가 결성되며 세 조직이 적대 관계를 이뤄 왔다.', '이와 관련, 올 4월 고베 시내에서 고베 야마 구치 구미의 간부가 야마 구치 구미 조직원에게 찔려 중상을 입었다.']",['조직'],41,29.268292682926827
세계,"와다 도쿄大 명예교수, 한일 양국에 '도쿄올림픽 휴전' 제안",연합뉴스,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=001&aid=0011249300&date=20191201&type=1&rankingSectionId=104&rankingSeq=25,"[""와 다 하루키 도쿄 대 명예교수 [ 연합 뉴스 자료사진] 와 다 하루키 도쿄 대 명예교수 [ 연합 뉴스 자료사진] ( 도쿄= 연합 뉴스) 박 세진 특파원 = 와 다 하루키( 和田春樹) 도쿄 대 명예교수는 1일 내년 도쿄 올림픽· 패 럴 림 픽에 맞춰 한일 양국 정부가 관계 악화를 막을 수 있는 ' 올림픽 휴전 '에 들어갈 것을 제안했다."", ""' 올림픽 휴전' 은 한일 문제에 정통한 와 다 명예교수가 그간 여러 차례 거론한 것이다."", '위안부 문제와 관련해 선 2015년 12월 한일 합의에 따른 시행 내용을 공개하고, 양국 정부 간 합의를 통해 일본의 출연금 중 남은 돈으로 위안부· 전시 성폭력 연구기관을 설립하는 안을 제시했다.']",['양국'],368,22.01086956521739
세계,“영국 브리지 테러는 우리 전사가 수행” 배후 자처한 이슬람국가,국민일보,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=005&aid=0001264183&date=20191201&type=1&rankingSectionId=104&rankingSeq=26,"['29일( 현지시간) 영국 런던 중심부의 런던 브리지에서 한 남성이 흉기 난동을 벌여 여러 명이 다쳤다.', '사진은 사건 직후 한 블 로 거가 경찰이 용의자로 추정되는 남성을 둘러싸고 있는 모습을 찍은 것. 뉴 시스 29일( 현지시간) 영국 런던 중심부의 런던 브리지에서 한 남성이 흉기 난동을 벌여 여러 명이 다쳤다.', '사진은 사건 직후 한 블 로 거가 경찰이 용의자로 추정되는 남성을 둘러싸고 있는 모습을 찍은 것. 뉴 시스 이슬람 극단주의 무장단체 IS가 영국 런던 브리지에서 발생한 흉기 테러의 배후를 자처했다.']",['용의자'],31,22.58064516129032
세계,"중국, 스마트폰 사용자 얼굴 정보 등록 의무화",한겨레,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=028&aid=0002476683&date=20191201&type=1&rankingSectionId=104&rankingSeq=27,"['안면인식 기술의 선두주자인 중국은 이미 이 기술을 이용해 주민 조사를 실시하고 있다.', '중국 당국은 안면인식 기술을 이용해 반체제 인사나 소수민족 감시에 활용하고 있다고', '']",['중국'],192,36.45833333333333
세계,[이 시각 세계] 승용차 비밀공간에서 난민 적발,MBC,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=214&aid=0000997373&date=20191201&type=2&rankingSectionId=104&rankingSeq=28,"['', '아프리카 기니 출신인 십 대 남녀 2명이 밀입국하려 다가 적발된 뒤 치료를 받고 난민 캠프로 이송됐습니다.', '스페인 카나리아 제도의 한 해변에는 난민 24명을 태운 배가 도착했습니다.']",['도착'],17,11.76470588235294
세계,美서 경찰관에 '돼지'라고 인쇄된 음료 준 스타벅스 직원 해고,연합뉴스,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=001&aid=0011248397&date=20191201&type=1&rankingSectionId=104&rankingSeq=29,"[""미 오 클라 호마주의 경찰관이 스타벅스에서 주문한 뒤 받은 음료에 ' 돼지' 가 인쇄된 라벨이 붙어 있다."", ""[ 출처= 트위터] 미 오 클라 호마주의 경찰관이 스타벅스에서 주문한 뒤 받은 음료에 ' 돼지' 가 인쇄된 라벨이 붙어 있다."", '보도에 따르면 오 클라 호마의 소도시 키퍼의 한 경찰관은 추수감사 절인 28일 같이 근무를 서는 동료들에게 주기 위해 스타벅스에서 커피 등 5 잔의 음료를 주문했다.']",['경찰관'],37,32.432432432432435
세계,2년 만에 또 ‘런던브리지 악몽’…대낮 흉기 테러로 5명 사상,KBS,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=056&aid=0010769016&date=20191201&type=2&rankingSectionId=104&rankingSeq=30,"['영국 런던의 상징 가운데 하나 인 런던 브리지에서 대낮에 흉기 테러가 벌어졌습니다.', '용의자는 경찰에 사살됐는데, 이 흉기 난동을 제압하려 던 시민 2명이 숨지고 3명이 다쳤습니다.', '']",['런던'],63,44.44444444444444
IT/과학,"기대 이상 '갤폴드', 출시국 2배↑…새 모델 2종 나올 듯",ZDNet Korea,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=092&aid=0002175833&date=20191201&type=1&rankingSectionId=105&rankingSeq=1,"['60개국 출시· 출하량 50만 이상 전망( 지 디 넷 코리아= 이은 정 기자) 삼성전자가 첫 폴 더블 폰 갤 럭 시 폴드를 내년 초까지 기존 계획보다 2 배 늘어난 60개국에서 확대 출시한다.', '또 내년 삼성전자가 출시할 폴 더블 폰은 2가지 모델이 될 것으로 예상된다.1', '삼성전자가 갤 럭 시 폴드를 30여개국에서 추가 출시할 경우 내년 초까지 출시 국은 약 60개국이 되는 셈이다.']",['출시'],69,36.231884057971016
IT/과학,"'완판' 갤럭시폴드, 내년엔 더 얇게…""S펜 탑재 검토 중""",한국경제TV,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=215&aid=0000828334&date=20191201&type=1&rankingSectionId=105&rankingSeq=2,"[""[ 한국경제 TV 이 영호 기자] 삼성전자가 첫 폴 더블 폰 ' 갤 럭 시 폴드' 출시 국을 내년 초까지 60여개국으로 대폭 늘린다."", '추가 출시 국가를 포함하면 내년 초까지 총 60여개국에 출시되는 셈이다.', '고동진 삼성전자 IM 부문장( 사장) 은 앞서 8월 갤 럭 시 노트 10 출시 기자 간담회에서 "" 갤 럭 시 폴드를 한국을 포함해 20여개국에 한정된 수량으로 출시할 예정"" 이라고 밝힌 바 있다.']",['삼성'],115,40.869565217391305
IT/과학,"""김택진이 김택진을 이겼다""…리니지게임 또 '홈런'",한국경제,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=015&aid=0004250473&date=20191201&type=1&rankingSectionId=105&rankingSeq=3,"['’ 지난달 27일 김 택진 엔씨 소프트 대표( 사진) 가 내놓은 모바일 게임 ‘ 리 니지 2M’ 이 국내 모바일 게임 매출 1위 ‘ 리 니지 M’ 을 추월했다.', '리 니지 2M까지 성공시킨 엔씨 소프트는 글로벌 모바일 게임시장에서 주요 게임 업체로 자리매김했다는 평가를 받게 됐다.', '리 니지 2M 도 인기를 끌면서 엔씨 소프트는 내놓는 모바일 게임마다 흥행에 성공한 게임회사가 됐다.']",['게임'],580,26.551724137931032
IT/과학,"""하정우 나와서 국산인줄"" 한국산 둔갑하는 中게임",머니투데이,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=008&aid=0004317829&date=20191201&type=1&rankingSectionId=105&rankingSeq=4,"['중국 게임 광고에 등장하는 국내 연예인이 어색하지 않다.', '중국 게임 사들이 노리는 건 이미지다.', '중국산 저품질 이미지를 희석시키고 품질로 승부한 전략이 먹힌 셈이다.']",['게임'],685,21.021897810218977
IT/과학,"엔씨 리니지2M, 구글 매출 1위 올랐다...리니지M 뛰어넘어",ZDNet Korea,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=092&aid=0002175836&date=20191201&type=1&rankingSectionId=105&rankingSeq=5,"[""리 니지 2M. 리 니지 2M. 출시 나흘 만인 12월 1일 오전 구 글 매출 1위에 오른 리 니지 2M. 출시 나흘 만인 12월 1일 오전 구 글 매출 1위에 오른 리 니지 2M. ▶ 지 디 넷 코리아 ' 홈페이지' / ▶ 'n 행시' 공유하면 아이 폰 11 행운이 ▶ 네이버 채널에서 ‘ 지 디 넷 코리아 ’를 구독해 주세요 출시 첫날 애플 매출 1위... 나흘 만에 양대 마켓 동시 매출 1위( 지 디 넷 코리아= 이 도원 기자) 엔씨 소프트의 신작 게임 리 니지 2M 이 리 니지 M의 뒤를 이어 구 글 플레이 스토어 매출 1위 자리에 올랐다.1"", '실제 리 니지 2M 19세 버전은 출시 하루만에 애플 매출 1위, 나흘 만에 구 글 매출 1위에 오르는데 성공했다.', '엔씨 소프트 관계자는 "" 신작 리 니지 2M 이 출시 후 나흘 만인 1일 오전 구 글 플레이 최고 매출 1위를 달성했다.']",['출시'],303,22.772277227722775
IT/과학,인텔 CPU 공급난 지속…PC업계 '꽁꽁' 얼었다,전자신문,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=030&aid=0002854606&date=20191201&type=1&rankingSectionId=105&rankingSeq=6,"['인텔 CPU 공급 부족 문제는 올해 말 갑자기 발생한 일이 아니다.', '그러나 공공 시장에서 주로 쓰이는 8 세대 i5 제품의 공급 부족 현상이 심화되고 있다.', '국내 한 PC 업체 대표는 “ 올해 3 분기부터 인텔 CPU 공급 물량이 줄어들면서 공공기관 납품에 차질을 빚고 있다.']",['인텔'],155,29.03225806451613
IT/과학,[이연호의 과학 라운지](53)대변 제때 안 누면 변비 걸리는 이유는?,이데일리,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=018&aid=0004528580&date=20191201&type=1&rankingSectionId=105&rankingSeq=7,"['왜냐하면 내 괄약근과 외 괄약근의 두 괄약근이 적절하게 소통해야 일정한 압력이 생기기 때문이다.', '하지만 우리가 외 괄약근을 너무 오래 통제하고 있으면 압력의 차가 발생하지 않게 되고 똥이 나오지 못하는 상태인 변비에 걸리게 되는 것이다.', '도움말= 과학 커 뮤니 케이 터 케 니 리 (Kenny Lee)* 편집 자주: 수학, 화학, 물리학, 생물학 등 기초과학의 중요성은 아무리 강조해도 지나치지 않다.']",['대장'],32,34.375
IT/과학,국회 멈추면 타다는 달린다…'타다 금지법' 이번주 중대고비,한국경제TV,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=215&aid=0000828335&date=20191201&type=1&rankingSectionId=105&rankingSeq=8,"[""일 국회와 정부, 관련 업계 등에 따르면 국회 국토 교통위원회는 당초 이르면 2일 교통 법안심사 소위를 열고 일명 ' 타다 금 지법 '으로 불리는 여객자동차 운수 사업법 개정안 등을 논의할 계획이었다."", ""하지만 자유 한국당이 정기국회를 11일 남겨 놓은 지난달 29일 오후 국회 본회의에서 처리될 예정인 안건 전체에 대해 무제한 토론, 즉 필리 버스터를 신청하며 국회 일정이 ' 올 스톱' 된 탓에 덩달아 ' 타다 금 지법' 의 논의도 미뤄 지게 됐다.20"", ""여기에 경쟁업체 등에서 플랫폼을 기반으로 한 새로운 서비스를 잇달아 선보이며 ' 타다' 의 입지는 한층 좁아 질 것으로 보인다.""]",['택시'],170,24.705882352941178
IT/과학,"'인덕션 5개' 갤럭시S11+, 디자인·스펙 미리보니",머니S,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=417&aid=0000477520&date=20191201&type=1&rankingSectionId=105&rankingSeq=9,"['삼성전자 갤 럭 시 S11 렌더링 이미지/ 사진= 온 리 크스 삼성전자 갤 럭 시 S11 렌더링 이미지/ 사진= 온 리 크스 삼성전자의 열 한번째 갤 럭 시 S의 이미지가 공개됐다.', '2020년 2월 공개를 앞둔 갤 럭 시 S11 는 최다 5개 카메라, 최대 6.9 인치 디스플레이를 탑재할 것으로 보인다.30', '온 리 크스가 트위터에 공개한 S11 의 렌더링 이미지에 따르면 삼성전자 역시 사각형 모양의 카메라 모듈을 신제품에 탑재했다.']",['카메라'],131,25.954198473282442
IT/과학,'아이폰SE 2' 그리고 '갤노트10 라이트'…덜 비싼 고급폰의 등장,아시아경제,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=277&aid=0004581530&date=20191201&type=1&rankingSectionId=105&rankingSeq=10,"[""갤 럭 시 노트 10 라이트 12월 출시설… 가격은 미지수 아이 폰 SE 2 2020년 3월 출시설… 아이 폰 SE 후속 작 [ 아시아 경제 임 온유 기자] 삼성전자와 애플이 ‘ 보급 형 프리미엄 스마트 폰' 시장에 도전한다."", '삼성전자는 갤 럭 시 노트 10 라이트, 애플은 아이 폰 SE 2를 준비 중이다.', '샘 모바일은 "" 갤 럭 시 노트 10· 갤 럭 시 노트 10+ 2 종을 출시한 삼성전자가 여기에 1 종을 더 추가하려고 한다 ""며 "" 갤 럭 시 노트 10 라이트는 저렴한 대신 갤 럭 시 노트 10 시리즈 만큼 성능이 높진 않을 것"" 이라고 했다.']",['라이트'],92,29.347826086956523
IT/과학,'컴업 2019' 폐막...인순이 딸 IR 피칭대회서 우승,ZDNet Korea,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=092&aid=0002175826&date=20191201&type=1&rankingSectionId=105&rankingSeq=11,"['▶ 지 디 넷 코리아 \' 홈페이지\' / ▶ \'n 행시\' 공유하면 아이 폰 11 행운이 ▶ 네이버 채널에서 ‘ 지 디 넷 코리아 ’를 구독해 주세요 박 영선 장관 "" 글로벌 스타트 업 행사 도약 초석 마련""( 지 디 넷 코리아= 방은 주 기자) 핀란드 \' 슬러시\' 같은 세계적 스타트 업 행사를 표방한 \' 컴 업 2019(ComeUp 2019), K-Startup Week ComeUp 2019)\' 가 3 일간 일정을 마무리, 29일 막을 내렸다.', ""' 미래를 만난다 (Meet the Future) '를 슬로건으로 내건 ' 컴 업 2019' 는 사전행사, 본행사, 부대행사 등 다양한 프로그램이 열렸다."", '박 영선 중기 부 장관은 "" 처음으로 정부와 민 관의 상생 협력을 통해 개최된 글로벌 스타트 업 축제 컴 업 2019는 아시아를 넘어 글로벌을 대표하는 스타트 업 축제로 도약하는 초석을 마련한 것"" 이라며 "" 우리나라의 혁신적이고 역동적인 스타트 업 생태계를 세계에 알리고 미래를 이끌 기술과 산업의 새로운 가능성을 확인하는 자리였다"" 고 밝혔다.']",['스타트'],16,12.5
IT/과학,"삼성전자, 사내벤처 4곳 '스핀오프'…스타트업 늘린다",아이뉴스24,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=031&aid=0000517312&date=20191201&type=1&rankingSectionId=105&rankingSeq=12,"['삼성전자는 지난 2015년 8월부터 C 랩 스핀 오프 제도를 도입해 우수한 C 랩 과제들이 스타트 업으로 독립할 수 있도록 지원하고 있다.', ""AI 기반 라이팅 (lighting) 디바이스를 개발한 '루 플 (LUPLE)', AI 기반 콘텐츠 창작 플랫폼을 제공하는 ' 툰 스퀘어 (Toonsquare)', 1 인 방송 AR( 증강현실) 소통 서비스를 개발한 ' 트리 니들 (Trineedle)', 개인 맞춤 형 향 추천· 제조 서비스를 제공하는 ' 조 이브로 (JoyBro)' 등이다."", ""특히, 스마트 시티 부문과 AR∙VR 부문에서 'CES 2020 혁신상' 을 수상하며 3년 연속 혁신상을 수상했다.""]",['개발'],34,41.17647058823529
IT/과학,형님 '리니지M' 위에···아우 '리니지2M',서울경제,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=011&aid=0003659733&date=20191201&type=1&rankingSectionId=105&rankingSeq=13,"['1일 엔씨 소프트의 ‘ 리 니지 2M’ 이 ‘ 리 니지 M’ 을 제치고 구 글 플레이 스토어 매출 1위를 달성했다.', '/ 스마트 폰 화면 캡 쳐 1일 엔씨 소프트의 ‘ 리 니지 2M’ 이 ‘ 리 니지 M’ 을 제치고 구 글 플레이 스토어 매출 1위를 달성했다.', '다만 엔씨 소프트는 리 니지 M 때와는 달리 첫날 매출이나 접속자 수 등 구체적인 성과는 공개하지 않았다.']",['출시'],186,24.731182795698924
IT/과학,[포토] 美 블랙프라이데이 삼성 TV '불티',ZDNet Korea,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=092&aid=0002175828&date=20191201&type=1&rankingSectionId=105&rankingSeq=14,"['( 사진= 삼성전자) 지난 달 29일( 현지시간) 미국 최대 쇼핑 시즌인 블랙 프라이 데이를 맞아 뉴저지에 위치한 베스트 바이 매장을 찾은 소비자들이 삼성 TV를 구매하고 있다.', '( 사진= 삼성전자) 지난 달 29일( 현지시간) 미국 최대 쇼핑 시즌인 블랙 프라이 데이를 맞아 뉴저지에 위치한 베스트 바이 매장을 찾은 소비자들이 삼성 TV를 구매하고 있다.', '( 사진= 삼성전자) 지난 달 29일( 현지시간) 미국 최대 쇼핑 시즌인 블랙 프라이 데이를 맞아 뉴저지에 위치한 베스트 바이 매장을 찾은 소비자들이 삼성 TV를 구매하고 있다.']",['삼성'],80,43.75
IT/과학,"[사이언스 인 미디어] 김지영이 겪은 산후우울증, 모든 엄마에게 감기처럼 찾아올 수도",전자신문,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=030&aid=0002854642&date=20191201&type=1&rankingSectionId=105&rankingSeq=15,"['지영이 결혼과 출산, 육아로 인해 점점 자신을 잃으며 산후 우울증에 시달리는 이야기를 담고 있다.', '실제로 많은 여성이 출산 후 산후 우울증에 시달린다.', '산후 우울증을 겪는다면 여성 스스로와 주변 가족이 상황을 파악하고 적극적 치료에 임하는 것이 중요하다.']",['여성'],162,24.691358024691358
IT/과학,미국 학자 “화성에 곤충”…과학계 “말도 안돼”,경향신문,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=032&aid=0002978064&date=20191201&type=1&rankingSectionId=105&rankingSeq=16,"['미국 오 하이 오 대의 곤충학자인 윌리엄 로 모서 교수는 미국 곤충학회를 통해 지난 몇 년 간 분석한 미 항공 우주국 (NASA) 의 화성 표면 촬영사진( 왼쪽 사진 )에서 곤충의 형상이 나타난다고 주장했다.', '로 모서 교수 제공 미국 오 하이 오 대의 곤충학자인 윌리엄 로 모서 교수는 미국 곤충학회를 통해 지난 몇 년 간 분석한 미 항공 우주국 (NASA) 의 화성 표면 촬영사진( 왼쪽 사진 )에서 곤충의 형상이 나타난다고 주장했다.', '그런데 지난달 하순 미국 미주리 주 세인트 루이스에서 열린 미국 곤충학회에서 흥미로운 발표가 나왔다.']",['화성'],180,39.44444444444444
